picUrl,name,profileLink,department,deptLink
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Carol Pedley,https://pureportal.coventry.ac.uk/en/persons/carol-pedley,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mirabel Pelton,https://pureportal.coventry.ac.uk/en/persons/mirabel-pelton,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Nigel Penny,https://pureportal.coventry.ac.uk/en/persons/nigel-penny,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Carol Percy,https://pureportal.coventry.ac.uk/en/persons/carol-percy,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ricardo Pereira,https://pureportal.coventry.ac.uk/en/persons/ricardo-pereira,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jaume Perello March,https://pureportal.coventry.ac.uk/en/persons/jaume-perello-march,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Simon Perveen,https://pureportal.coventry.ac.uk/en/persons/simon-perveen,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Pythagoras Petratos,https://pureportal.coventry.ac.uk/en/persons/pythagoras-petratos,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//files-asset/57937364/lou_03.1.jpg,Louisa Petts,https://pureportal.coventry.ac.uk/en/persons/louisa-petts,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//files-asset/4334125/Sally_Pezaro_2016_Profile.jpg,Sally Pezaro,https://pureportal.coventry.ac.uk/en/persons/sally-pezaro,Centre for Healthcare and Communities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-healthcare-and-communities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Joanne Phelan,https://pureportal.coventry.ac.uk/en/persons/joanne-phelan,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/28164892/Me_at_Bisham_cropped.jpg,Patricia Phillippy,https://pureportal.coventry.ac.uk/en/persons/patricia-phillippy,"Research Centre for Arts, Memory and Communities",https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-arts-memory-and-communities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Alex Philpott,https://pureportal.coventry.ac.uk/en/persons/alex-philpott,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Setshego Kebuile Phuti,https://pureportal.coventry.ac.uk/en/persons/setshego-kebuile-phuti,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//files-asset/111942/photo.jpeg,Daren Pickles,https://pureportal.coventry.ac.uk/en/persons/daren-pickles,School of Media and Performing Arts,https://pureportal.coventry.ac.uk/en/organisations/school-of-media-and-performing-arts
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mark Piekarz,https://pureportal.coventry.ac.uk/en/persons/mark-piekarz,School of Marketing and Management,https://pureportal.coventry.ac.uk/en/organisations/school-of-marketing-and-management
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Giovanna Piga,https://pureportal.coventry.ac.uk/en/persons/giovanna-piga,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/21457927/GetPersonaPhoto.jfif,Andrew Pike,https://pureportal.coventry.ac.uk/en/persons/andrew-pike,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Katja Pilhuj,https://pureportal.coventry.ac.uk/en/persons/katja-pilhuj,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//files-asset/64687264/profile_picture.jpeg,Justina Pinkeviciute,https://pureportal.coventry.ac.uk/en/persons/justina-pinkeviciute,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Cagatay Piskin,https://pureportal.coventry.ac.uk/en/persons/cagatay-piskin,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Darshi Piyathilake,https://pureportal.coventry.ac.uk/en/persons/darshi-piyathilake,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Thierry Platini,https://pureportal.coventry.ac.uk/en/persons/thierry-platini,"School of Computing, Mathematics and Data Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-computing-mathematics-and-data-sciences
https://pureportal.coventry.ac.uk//files-asset/26492211/IFSO_1_mikri1.jpg,Tassos Plioutsias,https://pureportal.coventry.ac.uk/en/persons/tassos-plioutsias,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Kayleigh Plumb,https://pureportal.coventry.ac.uk/en/persons/kayleigh-plumb,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Cherniece Plume,https://pureportal.coventry.ac.uk/en/persons/cherniece-plume,School of Marketing and Management,https://pureportal.coventry.ac.uk/en/organisations/school-of-marketing-and-management
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Amy Plummer,https://pureportal.coventry.ac.uk/en/persons/amy-plummer,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Nicole Pollock,https://pureportal.coventry.ac.uk/en/persons/nicole-pollock,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/31160920/RoccoHeadShot.jpeg,Rocco Porreca,https://pureportal.coventry.ac.uk/en/persons/rocco-porreca,School of Marketing and Management,https://pureportal.coventry.ac.uk/en/organisations/school-of-marketing-and-management
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Izzy Porter,https://pureportal.coventry.ac.uk/en/persons/izzy-porter,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/11459476/Jo_Porter.png,Joanne Porter,https://pureportal.coventry.ac.uk/en/persons/joanne-porter,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/58144560/portrait.jpg,Jan Pospisil,https://pureportal.coventry.ac.uk/en/persons/jan-pospisil,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//files-asset/58804107/RosaPostlethwaite_by_Christa_Holka_11Jan23_036web.jpg,Rosa Rogers Postlethwaite,https://pureportal.coventry.ac.uk/en/persons/rosa-rogers-postlethwaite,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Alban Potherat,https://pureportal.coventry.ac.uk/en/persons/alban-potherat,Research Centre for Fluid and Complex Systems,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-fluid-and-complex-systems
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Lee Potiphar,https://pureportal.coventry.ac.uk/en/persons/lee-potiphar,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Azadeh Pourmalek,https://pureportal.coventry.ac.uk/en/persons/azadeh-pourmalek,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Andrew Powell,https://pureportal.coventry.ac.uk/en/persons/andrew-powell,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Graham Powell,https://pureportal.coventry.ac.uk/en/persons/graham-powell,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/12390693/IMG_6507_WidecropCorr.jpg,"Stephen John Powley, MIET",https://pureportal.coventry.ac.uk/en/persons/stephen-john-powley,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Satya Prakash,https://pureportal.coventry.ac.uk/en/persons/satya-prakash,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//files-asset/55725278/IMG_3920.jpg,Vickie Presley,https://pureportal.coventry.ac.uk/en/persons/vickie-presley,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/31411609/Charlotte_sigma.jpg,Charlotte Price,https://pureportal.coventry.ac.uk/en/persons/charlotte-price,Centre Global Learning,https://pureportal.coventry.ac.uk/en/organisations/centre-global-learning
https://pureportal.coventry.ac.uk//files-asset/47628/photo.jpeg,Mike Price,https://pureportal.coventry.ac.uk/en/persons/mike-price,"Centre for Physical Activity, Sport and Exercise Sciences",https://pureportal.coventry.ac.uk/en/organisations/centre-for-physical-activity-sport-and-exercise-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Janis Priede,https://pureportal.coventry.ac.uk/en/persons/janis-priede,Research Centre for Fluid and Complex Systems,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-fluid-and-complex-systems
https://pureportal.coventry.ac.uk//files-asset/79481/photo.jpeg,Chris Pringle,https://pureportal.coventry.ac.uk/en/persons/chris-pringle,Research Centre for Fluid and Complex Systems,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-fluid-and-complex-systems
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mikayla Profe-Fuchsloch,https://pureportal.coventry.ac.uk/en/persons/mikayla-profe-fuchsloch,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Bogdan Profir,https://pureportal.coventry.ac.uk/en/persons/bogdan-profir,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//files-asset/8106923/Sara_Prot.jpg,Sara Prot,https://pureportal.coventry.ac.uk/en/persons/sara-prot,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/44207663/IMG_1208.JPG,Maxine Pryce-Miller,https://pureportal.coventry.ac.uk/en/persons/maxine-pryce-miller,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Maria Psimopoulou,https://pureportal.coventry.ac.uk/en/persons/maria-psimopoulou,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Andrea Puerta,https://pureportal.coventry.ac.uk/en/persons/andrea-puerta,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//files-asset/57302709/EP_Profile_0016s400.jpg,Elmar Puntaier,https://pureportal.coventry.ac.uk/en/persons/elmar-puntaier,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Kate Quantrell,https://pureportal.coventry.ac.uk/en/persons/kate-quantrell,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//files-asset/19544404/LeeQuinn.jpg,Lee Quinn,https://pureportal.coventry.ac.uk/en/persons/lee-quinn,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//files-asset/90896/photo.jpeg,Matt Qvortrup,https://pureportal.coventry.ac.uk/en/persons/matt-qvortrup,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Attila Rab,https://pureportal.coventry.ac.uk/en/persons/attila-rab,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Constantin-Lucian Radu,https://pureportal.coventry.ac.uk/en/persons/constantin-lucian-radu,Centre for E-Mobility and Clean Growth,https://pureportal.coventry.ac.uk/en/organisations/centre-for-e-mobility-and-clean-growth
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Saad Rafaq,https://pureportal.coventry.ac.uk/en/persons/saad-rafaq,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//files-asset/44167299/1F6A4B7D_8F9E_41E1_8AF9_FF4DE52EDEFA.jpeg,Was Rahman,https://pureportal.coventry.ac.uk/en/persons/was-rahman,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//files-asset/28559175/Hafiz_Pic.jpeg,Hafiz Rahmani Rahmani,https://pureportal.coventry.ac.uk/en/persons/hafiz-rahmani-rahmani,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Rishav Raj,https://pureportal.coventry.ac.uk/en/persons/rishav-raj,Research Centre for Computational Science and Mathematical Modelling,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-computational-science-and-mathematical-modell
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Felix Udhayaraj Rajamanickam,https://pureportal.coventry.ac.uk/en/persons/felix-udhayaraj-rajamanickam,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Brinder Rajpal,https://pureportal.coventry.ac.uk/en/persons/brinder-rajpal,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Daizy Rajput,https://pureportal.coventry.ac.uk/en/persons/daizy-rajput,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//files-asset/28142271/stu4.jpg,Stuart Raleigh,https://pureportal.coventry.ac.uk/en/persons/stuart-raleigh,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Evgenia Ralli,https://pureportal.coventry.ac.uk/en/persons/evgenia-ralli,School of Law,https://pureportal.coventry.ac.uk/en/organisations/school-of-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Karthik Ramachandran,https://pureportal.coventry.ac.uk/en/persons/karthik-ramachandran,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//files-asset/56210439/Picture1.jpg,Senthilnathan Ramakrishnan,https://pureportal.coventry.ac.uk/en/persons/senthilnathan-ramakrishnan,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Julio Ramirez Negrete,https://pureportal.coventry.ac.uk/en/persons/julio-ramirez-negrete,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//files-asset/38164440/_DSC7315_1.jpg,Amanda R A Adegboye,https://pureportal.coventry.ac.uk/en/persons/amanda-r-a-adegboye,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,David Ramscar,https://pureportal.coventry.ac.uk/en/persons/david-ramscar,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Tharindu Ranawakachchi Kankanamge,https://pureportal.coventry.ac.uk/en/persons/tharindu-ranawakachchi-kankanamge,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jennie Randall,https://pureportal.coventry.ac.uk/en/persons/jennie-randall,School of Marketing and Management,https://pureportal.coventry.ac.uk/en/organisations/school-of-marketing-and-management
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Elliot Randle,https://pureportal.coventry.ac.uk/en/persons/elliot-randle,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Daniel Range,https://pureportal.coventry.ac.uk/en/persons/daniel-range,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Becky Ransley,https://pureportal.coventry.ac.uk/en/persons/becky-ransley,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Shahryar Rashidi,https://pureportal.coventry.ac.uk/en/persons/shahryar-rashidi,Research Centre for Fluid and Complex Systems,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-fluid-and-complex-systems
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ariwan Mohammed Rasool,https://pureportal.coventry.ac.uk/en/persons/ariwan-mohammed-rasool,"School of Computing, Mathematics and Data Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-computing-mathematics-and-data-sciences
https://pureportal.coventry.ac.uk//files-asset/51174927/profile_pic_2.jpg,Jenny Ratcliffe,https://pureportal.coventry.ac.uk/en/persons/jenny-ratcliffe,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//files-asset/30076576/SmilingAndRuning.jpg,Steve Raven,https://pureportal.coventry.ac.uk/en/persons/steve-raven,Centre Global Learning,https://pureportal.coventry.ac.uk/en/organisations/centre-global-learning
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jodie Raybould,https://pureportal.coventry.ac.uk/en/persons/jodie-raybould,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/45682144/P1_Quintin_Rayer_resized.jpg,Quintin George Rayer,https://pureportal.coventry.ac.uk/en/persons/quintin-george-rayer,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Francis Rayns,https://pureportal.coventry.ac.uk/en/persons/francis-rayns,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//files-asset/21322138/Omid_Razmkhah.jpg,Omid Razmkhah,https://pureportal.coventry.ac.uk/en/persons/omid-razmkhah,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Matt Read,https://pureportal.coventry.ac.uk/en/persons/matt-read,School of Media and Performing Arts,https://pureportal.coventry.ac.uk/en/organisations/school-of-media-and-performing-arts
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Joshua Rees,https://pureportal.coventry.ac.uk/en/persons/joshua-rees,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//files-asset/28653716/thumbnail_IMG_1910.jpg,Tracey Reeves,https://pureportal.coventry.ac.uk/en/persons/tracey-reeves,School of Law,https://pureportal.coventry.ac.uk/en/organisations/school-of-law
https://pureportal.coventry.ac.uk//files-asset/51169745/Dr_Tracey_Rehling.jpg,Tracey Rehling,https://pureportal.coventry.ac.uk/en/persons/tracey-rehling,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/12430413/profile.jpg,Darren Reid,https://pureportal.coventry.ac.uk/en/persons/darren-reid,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//files-asset/38097564/Anne_Photo_2.jpg,Anne Reiman,https://pureportal.coventry.ac.uk/en/persons/anne-reiman,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//files-asset/88733/photo.jpeg,"Derek Renshaw, Academic Director",https://pureportal.coventry.ac.uk/en/persons/derek-renshaw,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Thomas James Douglas Renwick,https://pureportal.coventry.ac.uk/en/persons/thomas-james-douglas-renwick,Centre for E-Mobility and Clean Growth,https://pureportal.coventry.ac.uk/en/organisations/centre-for-e-mobility-and-clean-growth
https://pureportal.coventry.ac.uk//files-asset/37857326/Google_Scholar_Picture_Reynolds.jpeg,Christopher Reynolds,https://pureportal.coventry.ac.uk/en/persons/christopher-reynolds,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Peter Reynolds,https://pureportal.coventry.ac.uk/en/persons/peter-reynolds,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//files-asset/90099/photo.jpeg,Charis Rice,https://pureportal.coventry.ac.uk/en/persons/charis-rice,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Alan Richards,https://pureportal.coventry.ac.uk/en/persons/his-lordship-richards,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Bryn Geoffrey Roddick Richards,https://pureportal.coventry.ac.uk/en/persons/bryn-geoffrey-roddick-richards,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//files-asset/107228/photo.jpeg,Beth Richards-Bray,https://pureportal.coventry.ac.uk/en/persons/beth-richards-bray,School of Law,https://pureportal.coventry.ac.uk/en/organisations/school-of-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Wendyann Richardson,https://pureportal.coventry.ac.uk/en/persons/wendyann-richardson,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
